detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp
True,1031.87,485.7,0.537431,0.44972,954.49,328.06,1109.25,643.33,0.6779,279,11.16
True,1031.81,485.91,0.537399,0.449913,954.36,327.86,1109.26,643.95,0.6778,280,11.2
True,1031.5,484.71,0.537239,0.448805,954.51,328.33,1108.49,641.09,0.6705,281,11.24
True,1031.64,485.07,0.537312,0.449143,954.44,327.91,1108.84,642.24,0.6702,282,11.28
True,1031.21,483.99,0.537088,0.448138,954.55,328.35,1107.87,639.62,0.6697,283,11.32
True,1031.09,484.86,0.537025,0.448947,954.42,328.34,1107.75,641.38,0.6678,284,11.36
True,1031.14,484.17,0.537053,0.448308,954.59,328.79,1107.69,639.56,0.6649,285,11.4
True,1031.17,484.3,0.537069,0.44843,954.57,328.48,1107.78,640.13,0.6691,286,11.44
True,1030.43,490.41,0.536682,0.454086,954.11,328.14,1106.75,652.68,0.6854,287,11.48
True,1031.43,492.83,0.537203,0.456325,954.84,328.69,1108.02,656.97,0.7089,288,11.52
True,1031.54,494.93,0.537261,0.458271,954.62,328.3,1108.46,661.57,0.7022,289,11.56
True,1031.86,496.43,0.537428,0.459661,954.17,327.37,1109.55,665.49,0.7061,290,11.6
True,1032.2,495.83,0.537605,0.459098,954.08,326.67,1110.32,664.99,0.6999,291,11.64
True,1032.43,494.44,0.537726,0.457811,954.25,326.95,1110.62,661.92,0.69,292,11.68
True,1032.04,495.35,0.53752,0.458654,954.32,327.64,1109.76,663.05,0.6941,293,11.72
True,1031.5,495.61,0.537239,0.458896,954.26,328.16,1108.74,663.05,0.6957,294,11.76
True,1031.49,494.2,0.537236,0.457589,954.79,328.43,1108.2,659.96,0.6891,295,11.8
True,1030.37,493.74,0.536651,0.457164,955.14,329.15,1105.6,658.32,0.6784,296,11.84
True,1032.04,489.46,0.537519,0.453204,957.07,324.87,1107.0,654.05,0.6728,297,11.88
True,1032.47,489.22,0.537745,0.452983,956.94,324.91,1108.0,653.53,0.6911,298,11.92
True,1032.43,488.21,0.537725,0.452042,956.72,323.09,1108.14,653.32,0.711,299,11.96
True,1032.01,486.93,0.537503,0.450857,956.42,322.13,1107.6,651.73,0.726,300,12.0
True,1032.27,486.38,0.537639,0.450356,956.05,322.07,1108.49,650.7,0.7467,301,12.04
True,1032.12,484.85,0.537565,0.448934,955.85,322.78,1108.4,646.92,0.7617,302,12.08
True,1032.31,483.39,0.537664,0.447587,956.43,322.8,1108.2,643.99,0.7623,303,12.12
True,1032.74,482.18,0.537886,0.446465,956.19,322.16,1109.3,642.21,0.7628,304,12.16
True,1033.27,479.45,0.538164,0.443935,956.48,321.08,1110.07,637.82,0.7561,305,12.2
True,1034.05,475.21,0.53857,0.44001,957.55,320.18,1110.56,630.24,0.7415,306,12.24
True,1035.22,470.71,0.53918,0.435843,958.83,320.36,1111.62,621.06,0.6816,307,12.28
True,1036.21,466.79,0.539694,0.432209,960.46,319.67,1111.96,613.9,0.6553,308,12.32
True,1040.24,471.28,0.54179,0.43637,966.94,328.44,1113.54,614.12,0.6465,309,12.36
True,1040.13,469.1,0.541732,0.434351,966.14,327.13,1114.11,611.07,0.6527,310,12.4
True,1040.52,468.78,0.541936,0.434053,966.24,326.85,1114.79,610.7,0.6382,311,12.44
True,1040.06,469.34,0.541697,0.434573,965.39,325.63,1114.72,613.05,0.637,312,12.48
True,1040.05,468.97,0.541693,0.434232,965.36,325.12,1114.74,612.82,0.617,313,12.52
True,1034.6,466.25,0.538854,0.43171,954.79,315.05,1114.41,617.45,0.5998,314,12.56
True,1034.57,467.1,0.538839,0.432503,954.45,315.98,1114.69,618.22,0.6348,315,12.6
True,1034.6,468.59,0.538855,0.433877,952.93,313.24,1116.27,623.94,0.6188,316,12.64
True,1040.37,459.65,0.541859,0.425602,956.85,267.78,1123.88,651.52,0.3461,317,12.68
True,1038.56,487.23,0.540917,0.451136,958.89,333.17,1118.24,641.28,0.6131,318,12.72
True,1037.75,485.44,0.540494,0.449481,957.6,326.19,1117.9,644.69,0.5967,319,12.76
True,1037.01,486.5,0.54011,0.450463,957.33,328.58,1116.69,644.42,0.6152,320,12.8
True,1038.08,480.79,0.540665,0.445172,955.99,316.01,1120.17,645.56,0.6079,321,12.84
True,1038.66,482.24,0.540967,0.446519,956.1,319.17,1121.21,645.31,0.5898,322,12.88
True,1039.19,485.71,0.541244,0.449731,956.4,326.38,1121.98,645.04,0.6065,323,12.92
True,1038.9,485.15,0.541092,0.449213,956.29,325.42,1121.51,644.88,0.6045,324,12.96
True,1039.42,483.65,0.541362,0.447826,956.12,321.85,1122.72,645.46,0.6142,325,13.0
True,1039.96,482.84,0.541647,0.447074,956.02,320.38,1123.9,645.3,0.6115,326,13.04
True,1039.25,480.18,0.541278,0.444608,954.98,312.69,1123.52,647.66,0.5853,327,13.08
True,1035.13,480.56,0.539129,0.444967,951.88,312.46,1118.37,648.67,0.6872,328,13.12
True,1034.96,478.28,0.53904,0.442851,955.09,313.51,1114.82,643.05,0.7015,329,13.16
True,1035.19,486.99,0.539162,0.450917,957.23,330.65,1113.15,643.33,0.7052,330,13.2
True,1035.72,485.48,0.539439,0.449522,957.5,330.06,1113.95,640.91,0.7284,331,13.24
True,1035.62,484.9,0.539386,0.448981,956.29,324.76,1114.95,645.04,0.767,332,13.28
True,1036.14,483.24,0.539658,0.44744,956.16,324.14,1116.12,642.34,0.7257,333,13.32
True,1036.62,484.92,0.539907,0.449003,956.82,326.44,1116.42,643.4,0.7097,334,13.36
True,1036.57,485.46,0.53988,0.449497,957.35,327.03,1115.79,643.88,0.6729,335,13.4
True,1036.15,484.38,0.539663,0.448499,957.09,326.04,1115.22,642.72,0.6399,336,13.44
True,1036.43,485.18,0.539806,0.449241,956.96,326.12,1115.9,644.24,0.6498,337,13.48
True,1035.82,482.32,0.539487,0.446592,955.54,327.82,1116.09,636.82,0.6187,338,13.52
True,1033.36,483.8,0.538206,0.44796,954.61,327.56,1112.1,640.03,0.6405,339,13.56
True,1033.13,485.11,0.538091,0.449178,954.37,326.28,1111.9,643.95,0.6405,340,13.6
True,1032.04,486.67,0.537519,0.450622,954.14,326.77,1109.94,646.58,0.6556,341,13.64
True,1031.44,487.8,0.537208,0.451667,953.87,326.95,1109.01,648.66,0.6548,342,13.68
True,1031.25,486.17,0.53711,0.450156,954.12,327.83,1108.38,644.51,0.6372,343,13.72
True,1031.52,492.43,0.537251,0.455951,953.29,326.2,1109.76,658.65,0.6878,344,13.76
True,1031.49,493.32,0.537235,0.456782,954.28,327.28,1108.7,659.37,0.6986,345,13.8
True,1031.84,492.35,0.537416,0.455884,954.98,327.69,1108.7,657.02,0.6903,346,13.84
True,1032.4,493.0,0.537711,0.456485,955.19,328.24,1109.62,657.77,0.695,347,13.88
True,1032.41,493.2,0.537715,0.456666,954.9,327.52,1109.92,658.88,0.6951,348,13.92
True,1031.4,495.04,0.537189,0.458367,953.89,327.37,1108.91,662.7,0.6904,349,13.96
True,1031.15,495.62,0.537058,0.458907,953.35,326.77,1108.95,664.47,0.6923,350,14.0
True,1031.04,495.09,0.537,0.458415,953.85,327.89,1108.23,662.29,0.6903,351,14.04
True,1031.19,495.4,0.537077,0.458703,954.01,328.53,1108.36,662.27,0.6888,352,14.08
True,1031.08,494.58,0.537019,0.457946,954.44,329.41,1107.71,659.75,0.6856,353,14.12
True,1031.0,494.5,0.53698,0.45787,954.09,328.54,1107.91,660.46,0.6901,354,14.16
True,1030.89,494.88,0.536921,0.458219,953.43,327.52,1108.35,662.23,0.6884,355,14.2
True,1030.87,494.54,0.536909,0.457909,953.18,327.09,1108.55,661.99,0.6908,356,14.24
True,1030.81,492.97,0.536881,0.456452,952.66,326.7,1108.96,659.24,0.6846,357,14.28
True,1030.65,492.06,0.536799,0.455612,952.04,326.48,1109.27,657.64,0.6841,358,14.32
True,1030.61,492.06,0.536775,0.455608,952.15,327.02,1109.07,657.09,0.6778,359,14.36
True,1030.5,492.16,0.53672,0.455702,951.86,326.82,1109.15,657.5,0.6789,360,14.4
True,1032.94,484.73,0.537988,0.448824,954.23,320.79,1111.64,648.67,0.6405,361,14.44
True,1023.57,472.81,0.533109,0.437786,938.22,316.6,1108.92,629.02,0.5567,362,14.48
True,1005.65,446.37,0.523774,0.413301,920.89,289.07,1090.41,603.66,0.6013,363,14.52
True,996.87,465.03,0.519205,0.430586,914.38,298.42,1079.36,631.64,0.5876,364,14.56
True,999.79,467.93,0.520722,0.433264,922.63,305.05,1076.95,630.8,0.5579,365,14.6
True,1000.36,466.79,0.521018,0.43221,921.5,303.66,1079.21,629.91,0.5941,366,14.64
True,994.82,464.31,0.518135,0.429917,915.06,301.02,1074.58,627.6,0.6323,367,14.68
True,993.23,462.62,0.51731,0.428348,914.96,302.59,1071.51,622.64,0.621,368,14.72
True,987.86,455.79,0.514508,0.42203,908.27,301.12,1067.44,610.47,0.6434,369,14.76
True,986.67,451.73,0.513888,0.418264,901.3,296.24,1072.03,607.21,0.6294,370,14.8
True,983.17,446.09,0.512068,0.413044,899.98,299.27,1066.36,592.91,0.6016,371,14.84
True,995.57,447.48,0.518528,0.414331,906.77,297.06,1084.38,597.89,0.5779,372,14.88
True,997.66,461.75,0.519613,0.427549,900.98,312.34,1094.33,611.16,0.6852,373,14.92
True,1001.92,469.78,0.521832,0.434983,898.31,316.08,1105.52,623.48,0.7665,374,14.96
True,1002.94,473.55,0.522367,0.438473,898.97,318.61,1106.91,628.49,0.8051,375,15.0
True,1006.5,477.85,0.524219,0.442455,899.96,319.58,1113.04,636.12,0.8101,376,15.04
True,1012.53,476.36,0.52736,0.44107,897.51,316.74,1127.55,635.97,0.84,377,15.08
True,1012.05,476.35,0.527109,0.441061,896.35,316.47,1127.75,636.22,0.8437,378,15.12
True,1016.86,475.23,0.529615,0.440031,895.22,315.39,1138.5,635.07,0.865,379,15.16
True,1014.11,474.02,0.528184,0.438905,895.7,314.15,1132.53,633.88,0.8404,380,15.2
True,1013.44,472.95,0.527832,0.437915,895.53,312.77,1131.34,633.13,0.8312,381,15.24
True,1009.03,473.28,0.525538,0.438222,896.88,313.72,1121.18,632.84,0.8131,382,15.28
True,1012.49,473.31,0.527338,0.43825,896.99,313.94,1127.98,632.68,0.829,383,15.32
True,1012.73,473.44,0.527463,0.438367,897.06,314.66,1128.4,632.21,0.8274,384,15.36
True,1012.8,473.27,0.527502,0.438209,896.89,314.47,1128.72,632.06,0.8287,385,15.4
True,1012.88,473.78,0.527543,0.438688,897.07,314.7,1128.69,632.87,0.8263,386,15.44
True,1012.9,473.56,0.52755,0.438484,896.83,314.44,1128.96,632.68,0.8216,387,15.48
True,1012.79,473.66,0.527493,0.438574,896.92,314.58,1128.66,632.74,0.8184,388,15.52
True,1012.61,473.59,0.527402,0.438514,897.0,314.07,1128.23,633.12,0.8146,389,15.56
True,1012.24,473.89,0.527207,0.438789,896.94,314.35,1127.53,633.44,0.8146,390,15.6
True,1011.57,473.71,0.52686,0.438616,897.12,314.56,1126.02,632.85,0.8136,391,15.64
True,1010.67,473.43,0.52639,0.43836,897.03,314.5,1124.3,632.36,0.8094,392,15.68
True,1010.75,473.51,0.526433,0.438435,897.04,314.45,1124.46,632.57,0.8089,393,15.72
True,1010.04,473.56,0.526064,0.438478,896.78,314.35,1123.3,632.76,0.8067,394,15.76
True,1009.53,473.39,0.525798,0.438324,897.02,314.62,1122.05,632.16,0.7993,395,15.8
True,1008.44,473.25,0.525228,0.438194,896.87,314.48,1120.0,632.02,0.7897,396,15.84
True,1008.44,472.28,0.525231,0.437301,896.75,313.83,1120.14,630.74,0.7803,397,15.88
True,1007.73,471.61,0.524859,0.436675,896.89,313.93,1118.57,629.29,0.7715,398,15.92
True,1005.74,469.99,0.523824,0.435177,896.9,313.55,1114.58,626.43,0.744,399,15.96
True,1002.88,467.31,0.522332,0.432693,896.66,313.14,1109.1,621.48,0.7309,400,16.0
True,1002.32,464.89,0.522042,0.430458,896.78,313.0,1107.87,616.79,0.7359,401,16.04
True,1002.01,463.88,0.521882,0.429518,896.83,313.08,1107.2,614.67,0.7426,402,16.08
True,1002.84,463.95,0.522314,0.429585,896.53,313.3,1109.15,614.61,0.7664,403,16.12
True,1003.15,464.29,0.522473,0.429902,896.62,313.61,1109.68,614.98,0.7807,404,16.16
True,1003.86,464.42,0.522841,0.430023,896.77,313.59,1110.94,615.26,0.7834,405,16.2
True,1001.55,466.41,0.521643,0.431858,896.21,315.38,1106.9,617.43,0.7806,406,16.24
True,1002.85,465.76,0.52232,0.431263,896.4,315.04,1109.31,616.49,0.7757,407,16.28
True,1003.28,466.43,0.522539,0.431884,896.84,315.41,1109.71,617.46,0.7872,408,16.32
True,1004.89,463.72,0.523381,0.429372,896.61,314.58,1113.18,612.86,0.7862,409,16.36
True,1007.08,460.35,0.524519,0.426247,896.14,311.81,1118.02,608.89,0.7701,410,16.4
True,1005.42,464.3,0.523657,0.42991,896.82,312.46,1114.02,616.14,0.7729,411,16.44
True,1003.54,467.02,0.522679,0.432429,896.82,312.95,1110.27,621.1,0.7452,412,16.48
True,1001.6,470.0,0.521669,0.435182,897.26,316.08,1105.95,623.91,0.6833,413,16.52
True,997.92,465.36,0.519751,0.43089,900.94,312.81,1094.9,617.92,0.4173,414,16.56
True,997.73,464.07,0.519649,0.429697,900.87,313.13,1094.58,615.02,0.3176,415,16.6
True,996.89,463.32,0.519214,0.429004,901.11,313.33,1092.67,613.32,0.349,416,16.64
True,995.77,463.1,0.518628,0.428795,901.13,313.22,1090.4,612.98,0.306,417,16.68
True,995.63,463.12,0.518559,0.428818,901.2,312.97,1090.06,613.28,0.3055,418,16.72
True,995.4,463.36,0.518435,0.429033,901.1,313.42,1089.69,613.29,0.2879,419,16.76
True,995.68,463.02,0.518581,0.428726,901.08,313.07,1090.27,612.98,0.3135,420,16.8
True,996.07,463.21,0.518786,0.4289,901.1,313.16,1091.04,613.26,0.3023,421,16.84
True,995.96,463.24,0.518731,0.428925,901.19,313.14,1090.74,613.34,0.2949,422,16.88
True,996.01,463.68,0.518756,0.429331,901.05,313.52,1090.98,613.84,0.3175,423,16.92
True,996.14,463.74,0.518821,0.429385,901.12,313.26,1091.15,614.22,0.3244,424,16.96
True,996.19,463.56,0.51885,0.429225,901.05,313.34,1091.34,613.79,0.3187,425,17.0
True,995.99,463.65,0.518742,0.429305,901.08,313.76,1090.89,613.54,0.3321,426,17.04
True,995.92,463.0,0.518711,0.4287,901.09,313.36,1090.76,612.63,0.3386,427,17.08
True,995.83,463.05,0.518659,0.428749,901.13,313.27,1090.52,612.83,0.3383,428,17.12
True,996.22,463.12,0.518865,0.428812,900.98,313.59,1091.46,612.64,0.3327,429,17.16
True,996.79,463.21,0.519161,0.428894,901.23,313.48,1092.35,612.93,0.3432,430,17.2
True,996.89,463.13,0.519215,0.428821,901.07,313.19,1092.71,613.06,0.3404,431,17.24
True,997.3,463.36,0.519426,0.429037,900.94,313.27,1093.65,613.45,0.3484,432,17.28
True,996.86,463.25,0.519199,0.428939,901.24,313.29,1092.49,613.21,0.3497,433,17.32
True,996.75,463.32,0.519138,0.429004,901.26,313.55,1092.23,613.1,0.3452,434,17.36
True,996.78,463.62,0.519155,0.42928,901.23,313.51,1092.32,613.73,0.3539,435,17.4
True,997.21,463.67,0.519381,0.429326,901.11,313.38,1093.31,613.97,0.3482,436,17.44
True,997.29,463.93,0.51942,0.429568,901.05,313.38,1093.53,614.49,0.3471,437,17.48
