detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp
True,522.92,269.65,0.58232,0.532912,462.85,202.57,583.0,336.73,0.7864,236,9.8333
True,524.46,269.68,0.584037,0.532971,462.79,202.11,586.14,337.26,0.8105,237,9.875
True,520.02,268.16,0.579089,0.529951,461.16,200.59,578.89,335.73,0.7912,238,9.9167
True,523.15,267.59,0.582576,0.528825,462.39,200.14,583.91,335.03,0.7848,239,9.9583
True,522.46,267.5,0.581805,0.528651,462.23,199.69,582.69,335.31,0.7795,240,10.0
True,522.94,267.15,0.582337,0.527957,461.52,199.4,584.36,334.89,0.7866,241,10.0417
True,522.72,267.39,0.582097,0.528445,460.79,200.06,584.66,334.73,0.782,242,10.0833
True,521.31,266.0,0.580521,0.525701,459.61,199.36,583.0,332.65,0.7606,243,10.125
True,516.6,266.46,0.575283,0.526595,458.94,200.77,574.27,332.14,0.7417,244,10.1667
True,516.25,267.49,0.574888,0.52863,458.56,201.32,573.94,333.65,0.7525,245,10.2083
True,514.53,267.5,0.572977,0.528654,457.58,201.39,571.49,333.61,0.7671,246,10.25
True,513.96,267.85,0.572344,0.529356,454.14,201.43,573.79,334.28,0.7893,247,10.2917
True,508.37,268.26,0.566117,0.530155,451.38,201.74,565.36,334.78,0.7623,248,10.3333
True,508.44,269.14,0.566188,0.531898,449.36,201.33,567.51,336.95,0.7769,249,10.375
True,505.97,268.82,0.56344,0.531272,449.5,203.18,562.44,334.47,0.7607,250,10.4167
True,507.61,269.74,0.565263,0.533087,449.11,202.96,566.1,336.53,0.7756,251,10.4583
True,506.46,268.12,0.563982,0.529883,449.23,202.73,563.68,333.51,0.7636,252,10.5
True,506.77,267.02,0.564329,0.527715,448.85,202.41,564.68,331.64,0.7633,253,10.5417
True,505.98,266.7,0.563449,0.527078,447.72,202.38,564.23,331.02,0.7665,254,10.5833
True,506.11,266.19,0.563595,0.526064,446.32,201.14,565.9,331.23,0.7821,255,10.625
True,505.25,266.54,0.562643,0.526753,444.78,200.71,565.73,332.37,0.7938,256,10.6667
True,503.78,266.92,0.560998,0.527503,442.44,200.84,565.11,332.99,0.8,257,10.7083
True,502.67,267.82,0.559769,0.529288,440.91,201.5,564.43,334.14,0.7901,258,10.75
True,499.26,269.17,0.555974,0.531951,436.66,202.67,561.87,335.67,0.7924,259,10.7917
True,493.95,270.15,0.550057,0.5339,436.06,203.44,551.84,336.87,0.7993,260,10.8333
True,496.3,268.81,0.552678,0.531249,435.72,202.74,556.89,334.89,0.8108,261,10.875
True,491.79,269.35,0.547648,0.532309,433.2,202.51,550.37,336.18,0.7898,262,10.9167
True,495.34,268.96,0.551603,0.531547,433.84,201.68,556.84,336.24,0.8211,263,10.9583
True,492.88,268.42,0.548863,0.530469,430.92,201.68,554.83,335.16,0.8263,264,11.0
True,494.01,268.95,0.550127,0.531521,433.41,201.82,554.62,336.08,0.8151,265,11.0417
True,499.86,269.26,0.556633,0.532131,435.07,202.72,564.64,335.8,0.8161,266,11.0833
True,496.6,269.08,0.553006,0.531788,436.03,201.96,557.17,336.21,0.8132,267,11.125
True,500.36,269.26,0.557199,0.532143,434.75,202.12,565.98,336.41,0.8241,268,11.1667
True,500.08,269.57,0.556882,0.532755,435.84,202.41,564.32,336.74,0.8157,269,11.2083
True,498.76,269.45,0.555414,0.532512,435.59,202.21,561.94,336.69,0.8236,270,11.25
True,498.62,269.04,0.555254,0.5317,435.07,201.68,562.17,336.4,0.826,271,11.2917
True,498.53,269.53,0.555158,0.532673,433.17,201.08,563.89,337.98,0.8186,272,11.3333
True,495.7,269.26,0.552006,0.532137,431.38,200.65,560.02,337.87,0.8066,273,11.375
True,496.52,269.62,0.552918,0.532846,432.77,201.49,560.27,337.75,0.8103,274,11.4167
True,497.74,269.85,0.554278,0.5333,433.01,201.1,562.47,338.6,0.8021,275,11.4583
True,498.16,270.43,0.554742,0.534454,435.26,201.48,561.05,339.39,0.7967,276,11.5
True,497.97,270.46,0.554535,0.534503,433.3,202.91,562.65,338.01,0.7974,277,11.5417
True,501.84,272.49,0.558838,0.538513,435.5,204.91,568.17,340.06,0.7945,278,11.5833
True,502.31,272.85,0.559369,0.539238,435.78,205.0,568.84,340.71,0.7962,279,11.625
True,502.1,269.67,0.559129,0.532937,435.3,197.68,568.89,341.65,0.7842,280,11.6667
True,503.67,271.41,0.560879,0.536379,434.99,199.29,572.35,343.52,0.8016,281,11.7083
True,503.41,270.88,0.560594,0.53533,436.78,198.92,570.05,342.84,0.8097,282,11.75
True,504.82,271.58,0.562165,0.536714,438.44,200.59,571.21,342.57,0.8142,283,11.7917
True,504.89,270.62,0.562239,0.534814,440.01,199.17,569.77,342.07,0.792,284,11.8333
True,509.37,271.15,0.567231,0.535872,441.43,198.69,577.31,343.62,0.8189,285,11.875
True,508.14,271.27,0.565861,0.536097,442.81,199.49,573.48,343.04,0.8375,286,11.9167
